time,power_garage,power_sous_sol_1,power_sous_sol_2,power_cuisine,power_salle_manger,power_salle_eau,power_salle_bain,power_chambre_1,power_chambre_2,power_chambre_3,power_salon,power_heat_pump,demand_garage,demand_sous_sol_1,demand_sous_sol_2,demand_cuisine,demand_salle_manger,demand_salle_eau,demand_salle_bain,demand_chambre_1,demand_chambre_2,demand_chambre_3,demand_salon,demand_heat_pump,setpoint_garage,setpoint_sous_sol_1,setpoint_sous_sol_2,setpoint_cuisine,setpoint_salle_manger,setpoint_salle_eau,setpoint_salle_bain,setpoint_chambre_1,setpoint_chambre_2,setpoint_chambre_3,setpoint_salon,setpoint_heat_pump,temperature_garage,temperature_sous_sol_1,temperature_sous_sol_2,temperature_cuisine,temperature_salle_manger,temperature_salle_eau,temperature_salle_bain,temperature_chambre_1,temperature_chambre_2,temperature_chambre_3,temperature_salon,temperature_heat_pump,Ext_Temp,GHI
2026-01-11 13:15,1920.3369177014624,767.6500920312974,696.7137103978603,0,0,0,0,0,0,1045.0231743265151,972.8446759399568,0,96.01684588507312,38.38250460156487,34.83568551989301,0,0,0,0,0,0,83.60185394612121,64.85631172933046,0,25,24,24,21,18,21,20,21,21,23,23,,25,24,24,22.27058558988985,22.239098624310238,22.37375811180199,21.67923069166081,21.72594255765465,21.77025046,23,23,,-0.4,188
2026-01-11 13:30,0,1162.8991028159908,0,1500,0,0,0,1250,0,621.3175413683415,439.8442972998303,0,0,58.14495514079954,0,100,0,0,0,100,0,49.70540330946732,29.32295315332202,0,17.09,24,18.07,24.959999999999997,20.97,21,20,23.969999999999995,21,23,23,,25,24,24,22.28851276495419,22.25975836,22.39103487,21.71553311039099,21.763599865383757,21.80901821,23,23,,-0.2,246
2026-01-11 13:45,0,1224.047562547608,0,1500,0,0,0,1250,0,238.94469618522635,0,0,0,61.202378127380406,0,100,0,0,0,100,0,19.11557569481811,0,0,16.999999999999996,24,18,24.99999999999999,21,21,20,24,21,23,23,,21.40663495026743,24,23.46868960920193,23.710044894692636,22.631858699548783,22.78521072709936,22.120761829600788,23.465894086252053,22.233337303013855,23,23,,-0.2,220
2026-01-11 14:00,0,1193.186750419456,0,1500,0,0,0,1214.1992742058346,0,178.0109845428315,0,0,0,59.659337520972805,0,100,0,0,0,97.13594193646678,0,14.24087876342652,0,0,17,24,18,25,21,21,20,24,21,23,23,,18.189254047715675,24,23.417626878433115,24.16561491427207,23.05310190205457,23.21398669018807,22.54103575774913,23.94355651560866,22.66801235048277,23.000000000000004,23.086302113726653,,0.1,286
2026-01-11 14:15,0,1164.2084978453058,0,1500,0,0,0,1180.9293119708746,0,152.57991663852226,0,0,0,58.210424892265294,0,100,0,0,0,94.47434495766997,0,12.206393331081781,0,0,17,24,18,25,21,21,20,24,21,23,23,,17.440409771424086,24,23.41918051,24.30163131240093,23.17894776656929,23.338926694179467,22.61237935383516,24,22.745444387700516,23,23.221776542571494,,-0.1,275
2026-01-11 14:30,0,1147.1558210521653,0,1500,0,0,0,1153.5693864196985,0,136.9120311561237,0,0,0,57.35779105260826,0,100,0,0,0,92.28555091357589,0,10.952962492489895,0,0,17,24,18,25,21,21,20,24,21,23,23,,17.29333855530304,24,23.423454245788456,24.359181135837755,23.23011308588209,23.38798365302905,22.634786441986154,24,22.77621124688753,23,23.298885285351076,,-0.3,247
2026-01-11 14:45,110.98459683512556,1133.6441031906434,0,1500,0,0,0,1128.2454622895093,0,118.23079811093704,0,0,5.5492298417562775,56.68220515953217,0,100,0,0,0,90.25963698316075,0,9.458463848874963,0,0,17,24,18,25,21,21,20,24,21,23,23,,17.072710866007824,24,23.42755260780417,24.396834319015685,23.262636520519376,23.417711403750896,22.65399498237962,24,22.80127493361328,23,23.349340853838537,,-0.6,217
2026-01-11 15:00,148.45014683975205,1125.670675230329,0,1500,0,0,0,1104.2101549172185,0,98.17522151,0,0,7.422507341987602,56.283533761516445,0,100,0,0,0,88.33681239337747,0,7.854017720569392,0,0,17,24,18,25,21,21,20,24,21,23,23,,17,24,23.432537199476048,24.43376147,23.29612727138357,23.450039266817697,22.672836751626598,24,22.82567775308489,23,23.387899570404883,,-0.6,123
2026-01-11 15:15,182.82589435605587,1110.9126234675932,0,1500,0,0,0,1083.3725163918425,0,75.95278548773422,0,0,9.141294717802793,55.54563117337966,0,100,0,0,0,86.66980131,0,6.076222839018738,0,0,17,24,18,25,21,21,20,24,21,23,23,,16.999999999999996,24,23.43805456227595,24.47756607980565,23.33745199,23.491261314371272,22.692204302434103,24,22.85052652802067,23,23.42813272898821,,-1.1,112
2026-01-11 15:30,216.98501412686528,1088.5058311003522,0,1500,0,0,0,1063.5183094104614,0,0,0,0,10.849250706343264,54.42529155501761,0,100,0,0,0,85.08146475283691,0,0,0,0,17,24,18,25,17.04,21,20,24,20.01,21.02,16.08,,17.000000000000004,24,23.44321107,24.51801991288755,23.37454905424127,23.529086022104813,22.709465353563903,24,22.87719521229085,23,23.47102082067899,,-1.3,84
2026-01-11 15:45,240.6186353184385,1071.087830962042,0,1500,0,0,0,1045.5535163170025,0,0,0,0,12.030931765921926,53.55439155,0,100,0,0,0,83.64428131,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.448084141069103,24.56365030853342,23.41698622267658,23.57370057127359,22.72608820563036,24,22.91012785969742,22.951493157200968,23.53964916076154,,-1.9,69
2026-01-11 16:00,270.9659499021945,1071.8033249382606,0,1500,0,0,0,1037.230251789773,0,0,0,0,13.548297495109724,53.59016624691303,0,100,0,0,0,82.97842014318184,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.45312899726763,24.608049011278943,23.45769397165946,23.61689244356606,22.741395222965007,24,22.942328037387774,22.97412491525538,23.609524248699017,,-1.6,26
2026-01-11 16:15,312.4297077516767,1116.6708600105376,0,1500,0,0,0,1012.2302687230004,0,0,0,0,15.621485387583835,55.83354300052688,0,100,0,0,0,80.97842149784003,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.45802306359732,24.659947556389696,23.50669912,23.67003184740616,22.747607192647603,24,22.955378521288388,22.98797748427461,23.66429836482554,,-2.3,16
2026-01-11 16:30,345.75275267881807,1140.4955149595337,0,1500,0,0,0,996.4717716071682,0,0,0,0,17.287637633940903,57.02477574797669,0,100,0,0,0,79.71774172857346,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.46221324536105,24.723931362860824,23.568296275976365,23.73913628222003,22.768955524177287,24,22.953664202653723,22.984538591512937,23.63962522,,-2.9,0
2026-01-11 16:45,373.60228186237873,1156.993813129644,0,1500,0,0,0,984.0969733780256,0,0,0,0,18.680114093118938,57.849690656482196,0,100,0,0,0,78.72775787024204,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.463540902898163,24.78405924622617,23.62514250862586,23.799962123649223,22.783667553631755,24,22.955669037647823,22.985539843728933,23.668107760238293,,-3.5,0
2026-01-11 17:00,390.28021599570457,1171.1042709671128,0,1500,0,0,0,970.9952519467934,0,0,0,0,19.51401079978523,58.55521354835564,0,100,0,0,0,77.67962015574346,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.462804212643142,24.83572408,23.67438083940716,23.853174121909664,22.794519050002613,24,22.960827393503436,22.98995716985612,23.702201402393364,,-2.3,0
2026-01-11 17:15,404.87984241967206,1182.4048350268931,0,1500,0,0,0,959.8392472557534,0,0,0,0,20.243992120983602,59.12024175134466,0,100,0,0,0,76.78713978046028,0,0,0,0,17,24,18,25,17,21,20,24,20,21,16,,17,24,23.4619882,24.88021351184285,23.71656649819885,23.89725824583617,22.806360564246063,24,22.968144017153094,22.99666780741676,23.73411573946457,,-2.6,0
2026-01-11 17:30,1820.653361728494,0,0,0,0,0,0,0,0,0,0,0,91.03266809,0,0,0,0,0,0,0,0,0,0,0,20.96,18.07,17.01,16.099999999999998,16.999999999999996,21.000000000000004,20.99,17.08,20,21.000000000000004,17.980000000000004,,17,24,23.461265650631013,24.90985737527015,23.744209418272018,23.926087941899603,22.81629845306803,24,22.97442152461819,23.002469246262105,23.75425298200134,,-2.9,0
2026-01-11 17:45,1724.0351042646907,0,0,0,0,0,0,0,0,0,0,0,86.20175521323455,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,19.92853586711152,22.699948898412025,22.71585415810664,23.577930956381227,23.454394276485065,23.61062023898229,22.56077092441326,22.75323698789863,22.700614122923184,22.723604388515795,23.473915383031816,,-2.9,0
2026-01-11 18:00,1449.9101073205766,0,0,0,0,0,0,0,0,0,0,0,72.49550536602882,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,20.919381527380292,21.89643820638245,21.938871115481295,23.014205580457403,22.93926258195652,23.07166367796853,22.120552707766173,22.24368585,22.24041396918169,22.25936081216577,22.962537155991654,,-1.6,0
2026-01-11 18:15,1448.7853937529508,0,0,0,0,0,0,0,0,0,0,0,72.43926968764754,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,21,21.49877959363378,21.553069434797514,22.791218211032124,22.72766781383111,22.860845275654484,21.933816950428785,22.04616630111627,22.049362839731764,22.068649314091083,22.741717040750927,,-1.9,0
2026-01-11 18:30,1373.2857344634504,0,0,0,0,0,0,0,0,0,0,0,68.66428672317252,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,21,21.300623052282184,21.35361632206278,22.69452461430804,22.63555670832286,22.76834066096587,21.85359794,21.96024480727548,21.966999052092287,21.986439577413798,22.64441785068879,,-2.5,0
2026-01-11 18:45,1338.4186417151486,0,0,0,0,0,0,0,0,0,0,0,66.92093208575743,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,21,21.17080833946741,21.23121560902464,22.59475338224797,22.53840869962036,22.66838232973473,21.769346,21.869030672127145,21.879208165899684,21.898224702661256,22.544780526120284,,-2.8,0
2026-01-11 19:00,1322.2879962188108,0,0,0,0,0,0,0,0,0,0,0,66.11439981094054,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,21,21.05098779054207,21.110793561462188,22.54425352038244,22.492214088682207,22.624753100890555,21.728980234677724,21.82505595233888,21.838153764622056,21.85772546,22.49309446,,-1.7,0
2026-01-11 19:15,1312.4523737228992,0,0,0,0,0,0,0,0,0,0,0,65.62261868614497,0,0,0,0,0,0,0,0,0,0,0,21,18,17,16,17,21,21,17,20,21,18,,21,20.93369917026404,20.996679104347177,22.44728755089116,22.39467986622829,22.52327546744172,21.645703941130304,21.736648769628346,21.751101974773995,21.769982278475396,22.39481887,,-1.9,0
2026-01-11 19:30,1307.0084422111552,0,0,0,1250,0,0,0,0,0,0,0,65.35042211055776,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,24.91,21,21,17,20,21,18,,21,20.82309223430902,20.886205840325744,22.395089168793035,22.345583959729407,22.477688997436918,21.602794490619125,21.69129976040356,21.70783650141356,21.72726358436429,22.340682538602813,,-2.3,0
2026-01-11 19:45,1304.727570771178,0,0,0,1250,0,0,0,0,0,0,0,65.23637853855891,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.664874269534955,20.72384523211727,22.297577680097724,23.16768183848422,22.37998254055504,21.480522831469248,21.563065199029825,21.579938241238267,21.59799784168084,22.24167264002346,,-2.5,0
2026-01-11 20:00,1298.8036875483067,0,0,0,1250,0,0,0,0,0,0,0,64.94018437741533,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.513482038484167,20.57646765472553,22.326020422562443,23.243379694653783,22.41907994960476,21.37123902559547,21.449836184529552,21.46793463370759,21.48588657,22.26753686979036,,-1.9,0
2026-01-11 20:15,1294.3140973640093,0,0,0,1250,0,0,0,0,0,0,0,64.71570486820046,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.428380820567305,20.49521842795946,22.38355691458699,23.274804808438727,22.481024304181062,21.320970637027216,21.39790085656715,21.417373233659685,21.435728656062714,22.322520727455466,,-2.4,0
2026-01-11 20:30,1291.0238840807124,0,0,0,1250,0,0,0,0,0,0,0,64.55119420403562,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.35447505,20.41773453851673,22.372945828575205,23.270599212144912,22.46965974260032,21.268996500839865,21.34351675311552,21.36368628825603,21.38178665506006,22.310072387033543,,-3,0
2026-01-11 20:45,1288.7039144706869,0,0,0,1250,0,0,0,0,0,0,0,64.43519572353435,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.27970155,20.34488727682499,22.409318287308743,23.31416072560821,22.516758715270925,21.229953838582407,21.30295670170296,21.32418945335249,21.342500755135404,22.34413686151504,,-3.5,0
2026-01-11 21:00,1295.6256152297938,0,0,0,1250,0,0,0,0,0,0,0,64.78128076148968,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.210144749150217,20.274270956585998,22.39308236119291,23.29771139921647,22.49736224023536,21.177002148266368,21.24786029176268,21.269790035872838,21.287882846723736,22.32631609182778,,-4.3,0
2026-01-11 21:15,1304.3940961115895,0,0,0,1250,0,0,0,0,0,0,0,65.21970480557947,0,0,0,100,0,0,0,0,0,0,0,21,18,17,16,25,21,21,17,20,21,18,,21,20.14324630886273,20.207311859969188,22.420561539939072,23.32869697243546,22.534433975601967,21.144177671677703,21.21403639278237,21.23721545662238,21.255588794107773,22.351182910322045,,-4.8,0
2026-01-11 21:30,1313.261910237435,400,2000,0,1250,0,9.167191871,0,0,0,1500,0,65.66309551187175,20,100,0,100,0,0.9167191870912941,0,0,0,100,0,21,20.97,23.92,20.940000000000005,25,21,21,17,20,21,24.920000000000005,,21,20.080296540217784,20.143088318533977,22.397393665701077,23.30447210457867,22.50839558451873,21.09052072,21.158398342042272,21.182332035694635,21.20035632236388,22.326541046068154,,-5.3,0
2026-01-11 21:45,1322.4106742905103,0,2000,0,1250,0,32.757396934707685,0,0,0,1500,0,66.12053371452552,0,100,0,100,0,3.2757396934707685,0,0,0,100,0,21,21,24,21,25,21,21,17,20,21,25,,21.000000000000007,21.24012722547674,22.04238213600876,22.53403451400515,23.449437114678155,22.67058395696292,21.01966704,21.07155203441388,21.09597812110545,21.11335905,23.51655666506122,,-5.9,0
2026-01-11 22:00,1337.8049118132403,0,2000,0,1250,0,30.06921348,0,0,0,1500,0,66.89024559066202,0,100,0,100,0,3.0069213476423102,0,0,0,100,0,21,21,24,21,25,21,21,17,20,21,25,,21,22.07177489331936,23.066897642773284,22.878111383676103,23.799596828871632,23.041872274652203,21,21.01147174214153,21.03707970116352,21.05457691701318,23.89465802278038,,-6.3,0
2026-01-11 22:15,1353.783227,0,2000,0,1250,0,32.98403068912012,0,0,0,1500,0,67.68916136,0,100,0,100,0,3.2984030689120116,0,0,0,100,0,21,21,24,21,25,21,21,17,20,21,25,,21,22.57634896,23.611231817121656,23.064181752687382,23.98189769322594,23.229316388361088,21,21.01292178770256,21.04041429053085,21.058616039250523,24.083447691175373,,-7,0
2026-01-11 22:30,1370.2012091210136,0,1877.871547150582,0,1250,0,0,0,0,0,1500,0,68.51006045605068,0,93.89357735752911,0,100,0,0,0,0,0,100,0,21,21,24,21,25,21,18.03,17,20,21,25,,21,22.83272868983543,23.87263080724628,23.133081818272363,24.04717725490632,23.296495187465226,21,21.01019531096892,21.03906140282826,21.05727498,24.154350790778537,,-7.5,0
2026-01-11 22:45,1386.9923160658657,0,1623.474659,0,1250,0,0,0,0,0,1500,0,69.34961580329329,0,81.17373293,0,100,0,0,0,0,0,100,0,21,21,24,21,25,21,18,17,20,21,25,,21,23.026353909556757,24,23.21590151540013,24.129603413266743,23.38486360122986,20.959824337480825,21.020843656571955,21.051487018400977,21.070035458130945,24.23819916235538,,-7.9,0
2026-01-11 23:00,1397.381965723842,0,1577.921407821268,0,1250,0,0,0,0,0,1500,0,69.86909828619211,0,78.89607039,0,100,0,0,0,0,0,100,0,21,21,24,21,25,21,18,17,20,21,25,,21,23.118935890308016,24,23.299884201846236,24.212167334493188,23.473203738064637,20.96033805809602,21.02349324716546,21.05574204515215,21.074412910211933,24.32167762,,-7.4,0
2026-01-11 23:15,1407.7867631258796,0,1539.872771852126,0,1250,0,0,0,0,0,1500,0,70.38933815629397,0,76.99363859,0,100,0,0,0,0,0,100,0,21,21,24,21,25,21,18,17,20,21,25,,21,23.13128266352201,24,23.37332389909335,24.284013343277703,23.54929564828521,20.965151247964503,21.02888755556464,21.062691944635773,21.081429307549428,24.394590624812302,,-8.1,0
2026-01-11 23:30,1418.3503284415733,0,1507.843542386203,0,0,0,0,0,0,0,1500,0,70.91751642207866,0,75.39217711931015,0,0,0,0,0,0,0,100,0,21,21,24,21,21.04,21,18,17,20.99,21,25,,21,23.147185325208085,24,23.43804452596329,24.347211896706835,23.616249128442504,20.971867240252053,21.03593166463359,21.07128286652914,21.090039937411472,24.45862615086326,,-8.5,0
2026-01-11 23:45,1429.1274383813234,0,1491.5747605346114,0,0,0,0,0,0,0,1500,0,71.45637191906617,0,74.57873802673058,0,0,0,0,0,0,0,100,0,21,21,24,21,21,21,18,17,21,21,25,,21,23.15854958452261,24,23.46473328390509,23.46081913835731,23.637380190932127,20.983926567022944,21.048447221166903,21.08546236341926,21.10431422288338,24.484967527797323,,-8.9,0
2026-01-12 0:00,1436.8488826653463,0,1470.829124110176,0,0,0,0,0,0,0,1500,0,71.84244413326732,0,73.54145620550881,0,0,0,0,0,0,0,100,0,21,21,24,21,21,21,18,17,21,21,25,,21,23.16734014933949,24,23.365453657421416,23.30996247707841,23.528397114257373,20.98391930257467,21.04826967520741,21.08661818704932,21.105213971007696,24.386542801074054,,-8.4,0
2026-01-12 0:15,1444.764178835605,0,1454.2940753981163,0,0,0,0,0,0,0,1500,0,72.23820894178024,0,72.71470376990581,0,0,0,0,0,0,0,100,0,21,21,24,21,21,21,18,17,21,21,25,,21.000000000000004,23.174668327591327,24,23.282111728013412,23.25103729839589,23.44455005946711,20.975790037701906,21.039809571744645,21.07951898242764,21.09788603906304,24.30356614759848,,-8.9,0
2026-01-12 0:30,1452.8609577397046,0,1436.1117050444725,0,0,0,0,1250,0,0,1500,0,72.64304788698524,0,71.80558525222362,0,0,0,0,100,0,0,100,0,21,21,24.000000000000004,21,21,21,18,23.92,21,21,25,,21,23.180482916748517,24,23.25196528955716,23.212597150075453,23.41419926281992,20.965677830205514,21.02937893,21.07044800789777,21.08860198367194,24.272870706268343,,-9.3,0
2026-01-12 0:45,1461.1320247851254,0,1427.258996780547,0,0,0,0,1250,0,0,1500,0,73.05660123925627,0,71.36294983902735,0,0,0,0,100,0,0,100,0,21,21,24,21,21,21,18,24,21,21,25,,21,23.18510762557681,24.000000000000004,23.12516048521505,23.07639986061513,23.27355897156089,21.066566611266268,22.41872488,21.179116754339724,21.19925517164198,24.14661371449806,,-9.6,0
2026-01-12 1:00,1477.8233230476435,0,1421.004903820358,0,0,0,0,1250,0,0,1500,0,73.89116615238218,0,71.05024519101791,0,0,0,0,100,0,0,100,0,21,21,24,21,21,21,18,24,21,21,25,,21,23.18881025984721,24,23.028779713267003,22.977741265828687,23.176219994392888,21.345860120637056,22.768457658327332,21.47041854529563,21.492834383677035,24.05024890249037,,-9.3,0
2026-01-12 1:15,1494.6965736456789,0,1415.7514133470322,0,0,0,0,1250,0,0,1500,0,74.73482868228395,0,70.78757066735162,0,0,0,0,100,0,0,100,0,21,21,24,21,21,21,18,24,21,21,25,,21,23.19101040826932,24,23.001113457252625,22.94945244677389,23.15199485596372,21.44582517893345,22.85562021984797,21.570616985208037,21.59170053223064,24.02124492641318,,-9.8,0
2026-01-12 1:30,1511.7323144840848,0,0,0,0,0,0,1250,0,0,0,0,75.58661572420424,0,0,0,0,0,0,100,0,0,0,0,21,21,21.03,21,21,21,18,24,21,21,21.04,,21,23.19231942859833,24,22.98695835635742,22.93282705390129,23.13735337887453,21.506737752030645,22.941243115774707,21.634939018166666,21.656694867243303,24.00562551073683,,-10,0
2026-01-12 1:45,1528.9361383077023,0,0,0,0,0,0,1250,0,0,0,0,76.44680691538511,0,0,0,0,0,0,100,0,0,0,0,21,21,21,21,21,21,18,24,21,21,21,,21,22.68777735745202,22.79361836617209,22.87042295313776,22.808727463097583,23.00547376528387,21.599526589962835,23.04816412982903,21.732178784956872,21.754697446040467,22.84369833223711,,-10.3,0
2026-01-12 2:00,1537.898644582394,0,0,0,0,0,0,1250,0,0,0,0,76.89493223,0,0,0,0,0,0,100,0,0,0,0,21,21,21,21,21,21,18,24,21,21,21,,21,21.87066319972823,21.96810953514669,22.52001956670052,22.45129551355348,22.63143077778201,21.684997494188917,23.14246230646256,21.820502736507525,21.84310744860657,22.442679173223127,,-9.3,0
2026-01-12 2:15,1546.8594297789532,0,0,0,0,0,0,1250,0,0,0,0,77.34297148894765,0,0,0,0,0,0,100,0,0,0,0,21,21,21,21,21,21,18,24,21,21,21,,21,21.37301304233786,21.457299502472395,22.284963895958583,22.21701379630671,22.393519124588124,21.71966367732239,23.183068411838452,21.855640639520317,21.87784770753636,22.20424350521308,,-10,0
2026-01-12 2:30,1555.847655291502,227.6043891843481,92.71699092163765,0,0,0,696.9389159497456,1250,0,0,0,0,77.79238276,11.380219459217406,4.635849546081882,0,0,0,69.69389159497456,100,0,0,0,0,21,21,21,21,21,21,22.94,24.000000000000004,16.06,21,21,,21,21.09021387956973,21.16617566713037,22.14795469976429,22.08100118,22.257149154529237,21.733378841754558,23.201578591713368,21.869696546519336,21.891707188350765,22.06372041544845,,-10.4,0
2026-01-12 2:45,1564.9033690522992,294.2950337509137,134.15945886628833,0,0,0,574.0203171923986,1250,0,0,0,0,78.24516845261496,14.714751687545686,6.707972943314417,0,0,0,57.40203171923986,100,0,0,0,0,21,21,21,21,21,21,23,24,16,21,21,,21,21,21.01085624584998,21.926417877759175,21.853742117467775,22.018200320358297,22.91932679689944,23.31450431347073,21.98069032162612,22.00427284326928,21.839226157594783,,-10.8,0
2026-01-12 3:00,1574.9080203365593,306.8000874578611,138.71177301157877,0,0,0,590.2433450580211,1250,0,0,0,0,78.74540101682797,15.340004372893054,6.935588650578938,0,0,0,59.02433450580211,100,0,0,0,0,21,21,21,21,21,21,23,24,16,21,21,,21,21,21,21.716278935803317,21.645056854808196,21.807598852301997,23,23.49261770804981,22.156972326041707,22.181641813997626,21.627595559452512,,-10.2,0
2026-01-12 3:15,1584.9965746362504,326.60972363907786,154.34614729584064,0,0,0,551.2108711663859,1250,0,0,0,0,79.24982873181253,16.330486181953894,7.717307364792032,0,0,0,55.12108711663859,100,0,0,0,0,21,21,21,21,21,21,23,24,16,21,21,,21,21,21,21.64485295435735,21.57702509431818,21.74548734480416,23,23.543597426235813,22.204184576781905,22.22788279176135,21.553376999999596,,-10.8,0
2026-01-12 3:30,1595.1684083579294,340.71930284950577,166.23534949498935,0,0,0,528.5937189482211,1250,0,0,0,0,79.75842041789647,17.035965142475288,8.311767474749468,0,0,0,52.859371894822104,100,0,0,0,0,21,21,21,21,21,21,23,24,16,21,21,,21,21,21,21.58383591884912,21.51403626474149,21.682040654886777,23,23.578198232730127,22.23644705668606,22.260603009366005,21.49005124,,-11.4,0
2026-01-12 3:45,1605.4107770804403,353.27497127621973,177.13045751152458,0,0,0,514.1276365482809,1250,0,0,0,0,80.27053885402202,17.663748563810987,8.856522875576228,0,0,0,51.41276365482808,100,0,0,0,0,21,21,21,21,21,21,23,24,16,21,21,,21,21,21,21.518708540926323,21.44877570596358,21.618714980913467,23,23.609971151870067,22.265973866963293,22.29016900508781,21.422953745512142,,-12,0
2026-01-12 4:00,1615.408903786567,0,0,0,0,0,501.9228887432655,1250,0,0,0,0,80.77044518932834,0,0,0,0,0,50.19228887432655,100,0,0,0,0,21,17.04,17.04,21,21,21,23,24,16,21,21,,21,21,21,21.458810138289792,21.38887621505817,21.56060517924224,23,23.63127692368221,22.285169890733005,22.30926214113367,21.36127976780653,,-11,0
2026-01-12 4:15,1624.3168503107609,0,0,0,0,0,494.6572160025498,1250,0,0,0,0,81.21584251553804,0,0,0,0,0,49.46572160025497,100,0,0,0,0,21,17,17,21,21,21,23,24,16,21,21,,21,20.73114389156146,20.85825458733148,21.398117730637924,21.32771911209782,21.50041819004238,23,23.648965761464613,22.30090351,22.32501847903404,21.299168291211437,,-11.6,0
2026-01-12 4:30,1633.9051394268902,484.55858116402095,329.2991760261691,0,0,0,592.5954629952838,0,0,0,0,0,81.69525697,24.22792905820105,16.464958801308455,0,0,0,59.25954629952838,0,0,0,0,0,21,20.96,20.96,18.03,21,21,23.000000000000004,21.03,16,21,21,,21.000000000000004,20.552449127935976,20.62596367,21.34130047384126,21.270674134129862,21.44471630461469,23,23.65996548079652,22.310068082951613,22.334138190481795,21.240323747091164,,-12.2,0
2026-01-12 4:45,1643.6179544086915,415.2965343931282,240.25524340925585,0,57.74070629255402,0,786.1802741,0,0,0,98.65294554382126,0,82.18089772043457,20.76482671965641,12.012762170462793,0,4.619256503404322,0,78.61802741184819,0,0,0,6.576863036254751,0,21,21,21,18,21,21,23,21,16,21,21,,21,20.96,20.96,21.20247437514904,21.12803041112512,21.296065484102275,23.000000000000004,22.25229265074277,22.161211080184916,22.18252189557599,21.10118404796788,,-12.6,0
2026-01-12 5:00,1655.1386941368237,424.0384547873182,234.56489893183607,0,151.65438077919316,0,840.2332348363161,0,0,0,196.2915803083779,0,82.75693471,21.20192273936591,11.728244946591804,0,12.132350462335452,0,84.02332348363161,0,0,0,13.08610535389186,0,21,21,21,18,21,21,23,21,16,21,21,,21,21,21,21.03489739938789,21,21.125759671612776,23,21.847342593129408,21.83388203811464,21.85262626955559,21,,-11.9,0
2026-01-12 5:15,1666.7628346852598,421.2713471272909,239.97711990783137,0,198.90746960738036,0,883.1307835145435,0,0,0,245.0507525614812,0,83.33814173426299,21.063567356364544,11.998855995391569,0,15.91259756859043,0,88.31307835145434,0,0,0,16.336716837432082,0,21,21,21,18,21,21,23,21,16,21,21,,21,21,21,20.96204813201457,21,21.059742521323543,23,21.743221640338437,21.71777680893269,21.73783269991784,21,,-12.2,0
2026-01-12 5:30,1678.4410008419654,426.4410223045779,246.3454053442256,0,234.03214195682813,0,908.6589519,0,0,0,282.6844426254865,0,83.92205004209828,21.322051115228895,12.317270267211281,0,18.72257135654625,0,90.86589519,0,0,0,18.845629508365764,0,21,21,21,18,21,21,23,21,16,21,21,,21.000000000000004,21,21,20.925555796440232,21,21.023922468126017,23,21.65494164065294,21.649274591373278,21.66864535,21,,-12.7,0
2026-01-12 5:45,1690.1410488211986,433.1728203925122,253.94697433823967,0,270.46030586162306,21.72998641538288,942.3817326,0,0,0,321.0039890791777,0,84.50705244105993,21.658641019625613,12.697348716911984,0,21.636824468929845,4.345997283076575,94.23817326,0,0,0,21.400265938611845,0,21,21,21,18,21,21,23,21,16,21,21,,21,21,21,20.90046153916175,21,21.001363333500574,23,21.59384898688856,21.599407605997172,21.61879387713307,21,,-13.3,0
2026-01-12 6:00,1703.5994601066411,439.92811682550746,261.2739057045219,0,294.6587046934292,35.43920360037737,965.3406721540414,0,0,0,346.86721507787297,0,85.17997300533206,21.996405841275372,13.063695285226094,0,23.572696375474333,7.087840720075474,96.53406721540414,0,0,0,23.12448100519153,0,21,21,21,18,21,21,23,21,16,21,21,,21,21,21,20.873867262590213,21,21,23,21.52850967053589,21.53939256752297,21.55864446,21,,-12.8,0
